paper,config_key,source_file,total_time,qubit_caps,env_type,runs,allocator,scenario,scenario_cat,base_frames,frame_step,cap_type,scale,capacity,experiment,winner,frames,model,reward,regret,avg_reward,model_avg_eff,eff_pct,gap_pct,retries,failures,misses_thrs,scenario_winner,scen_winner_eff,scen_winner_reward,scen_winner_gap
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,2,CPursuitNeuralUCB,6000,CPURSUITNEURALUCB,1262.5918588406037,1707.140941270274,0.2104319764734339,24.971390233081987,25.50444591363048,74.49555408636952,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,2,CPursuitNeuralUCB,6000,ICPURSUITNEURALUCB,1237.2758306777096,1778.7628914602742,0.2062126384462849,25.366832567513267,24.993060332844795,75.00693966715521,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,ORACLE,6560.798423962707,0.0,0.8200998029953384,,,,0,0,0,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,GNEURALUCB,1641.3078714275923,2478.6840387045004,0.205163483928449,24.77610402310738,25.01689223422668,74.98310776577333,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,EXPNEURALUCB,1514.7260767129846,2305.617462487571,0.189340759589123,23.36092072674212,23.08752653001178,76.91247346998821,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,CPURSUITNEURALUCB,1699.0021949521358,2469.806526467222,0.212375274369017,24.971390233081987,25.89627184317519,74.10372815682481,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,MARKOV,Structured (Markov Chain Based),4000,2000,T,1.0,8000.0,3,iCPursuitNeuralUCB,8000,ICPURSUITNEURALUCB,1734.2742590490027,2402.2246336943304,0.2167842823811253,25.366832567513267,26.433890313025422,73.56610968697457,0,0,3,iCPursuitNeuralUCB,25.366832567513267,1261.7047349497454,74.63316743248674
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,1,GNeuralUCB,4000,ORACLE,3505.494668811036,0.0,0.876373667202759,,,,0,0,0,iCPursuitNeuralUCB,34.486450609724464,1828.846527869884,65.51354939027554
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,1,GNeuralUCB,4000,GNEURALUCB,1183.981501935607,1634.512901051943,0.2959953754839017,34.37143042384022,33.77501932807617,66.22498067192383,0,0,3,iCPursuitNeuralUCB,34.486450609724464,1828.846527869884,65.51354939027554
paper12,4000_2000,MultiRunEvaluator_4000-Default_All_All-4000_2000_3_S1T_paper12.pkl,0.0610928535461425,"(30, 30, 30, 30)",stochastic,3,Default,ADAPTIVE,Adaptive (Reactive Strategic),4000,2000,T,1.0,8000.0,1,GNeuralUCB,4000,EXPNEURALUCB,1141.760034931683,1689.7764948626414,0.2854400087329208,34.12981570347588,32.57058255116206,67.42941744883794,0,0,3,iCPursuitNeuralUCB,34.486450609724464,1828.846527869884,65.51354939027554
